anonId,printer,klass,profile,copies,pageX_in,pageY_in,areaX_in,areaY_in,layout_sqft,art_sqft,print_s,rip_s,cmyk_ml,white_ml,gloss_ml,other_ml,sqft_per_hr,p_start,flags
job-c401152b97,LG-540,LG540_CMYK_ONLY,Generic Sign Production,80,8.522,2.578,52.256,34.09,12.3708,12.2077,4180.0,,15.055,0.0,0.0,0.0,10.65,2026-04-03T12:50:05,
job-867a4ac814,LG-540,LG540_GLOSS_ONLY,Special Effects,2,0.0,0.0,50.961,57.554,20.3682,0.0,6274.0,564.0,0.0,0.0,43.423,0.0,11.69,2026-04-01T15:40:02,
job-867a4ac814,LG-540,LG540_CMYK_ONLY,Generic Sign Production,2,0.0,0.0,50.961,57.554,20.3682,0.0,5157.0,428.0,17.438,0.0,0.0,0.0,14.22,2026-04-01T15:39:42,
job-2596ea6a81,LG-540,LG540_GLOSS_ONLY,Special Effects,2,0.0,0.0,50.961,57.554,20.3682,0.0,3927.0,298.0,0.0,0.0,48.27,0.0,18.67,2026-04-01T15:39:28,
job-2596ea6a81,LG-540,LG540_CMYK_ONLY,Generic Sign Production,2,0.0,0.0,50.961,57.554,20.3682,0.0,2497.0,173.0,17.52,0.0,0.0,0.0,29.37,2026-04-01T15:39:11,
job-f860fbbf7c,LG-540,LG540_GLOSS_ONLY,Special Effects,2,0.0,0.0,50.961,43.166,15.2761,0.0,1358.0,72.0,0.0,0.0,24.937,0.0,40.5,2026-04-01T15:38:35,
job-f860fbbf7c,LG-540,LG540_CMYK_ONLY,Generic Sign Production,2,0.0,0.0,50.961,43.166,15.2761,0.0,839.0,89.0,9.833000000000002,0.0,0.0,0.0,65.55,2026-04-01T15:36:18,
job-12fa4f5cbc,LG-540,LG540_GLOSS_ONLY,Special Effects,2,0.0,0.0,50.961,43.166,15.2761,0.0,7853.0,170.0,0.0,0.0,33.246,0.0,7.0,2026-04-01T12:58:26,
job-efb632486f,LG-540,LG540_GLOSS_ONLY,Special Effects,130,3.989,5.0,52.087,53.741,19.4389,18.004,8043.0,1527.0,0.0,0.0,89.671,0.0,8.7,2026-04-01T12:12:52,
job-867a4ac814,LG-540,LG540_GLOSS_ONLY,Special Effects,1,0.0,0.0,52.437,22.938,8.3527,0.0,3380.0,1736.0,0.0,0.0,28.523,0.0,8.9,2026-04-01T12:08:51,
job-867a4ac814,LG-540,LG540_CMYK_ONLY,Generic Sign Production,1,0.0,0.0,52.437,22.938,8.3527,0.0,2220.0,1651.0,6.778999999999999,0.0,0.0,0.0,13.54,2026-04-01T11:20:00,
job-66a971f73f,LG-540,LG540_GLOSS_ONLY,Special Effects,5,2.625,3.619,33.635,2.625,0.6131,0.3299,2035.0,248.0,0.0,0.0,2.065,0.0,1.08,2026-03-31T12:52:49,
job-c665df06c4,LG-540,LG540_GLOSS_ONLY,Special Effects,5,2.625,3.619,33.635,2.625,0.6131,0.3299,1441.0,154.0,0.0,0.0,2.061,0.0,1.53,2026-03-31T12:52:48,
job-9c0e10517c,LG-540,LG540_GLOSS_ONLY,Special Effects,25,2.625,3.619,47.797,5.25,1.7425,1.6493,781.0,68.0,0.0,0.0,10.358,0.0,8.03,2026-03-31T12:52:48,
job-bf1ec3df9d,LG-540,LG540_GLOSS_ONLY,Special Effects,10,2.625,3.619,42.368,2.625,0.7723,0.6597,4410.0,565.0,0.0,0.0,4.161,0.0,0.63,2026-03-31T11:36:49,
job-96f87b3415,LG-540,LG540_GLOSS_ONLY,Special Effects,20,2.625,3.619,47.797,5.25,1.7425,1.3194,3715.0,470.0,0.0,0.0,8.209,0.0,1.69,2026-03-31T11:36:48,
job-1a84527fad,LG-540,LG540_GLOSS_ONLY,Special Effects,10,2.625,3.619,42.368,2.625,0.7723,0.6597,2775.0,369.0,0.0,0.0,2.743,0.0,1.0,2026-03-31T11:36:48,
job-a8ce29c201,LG-540,LG540_GLOSS_ONLY,Special Effects,10,2.625,3.619,42.368,2.625,0.7723,0.6597,2404.0,271.0,0.0,0.0,4.12,0.0,1.16,2026-03-31T11:36:48,
job-7f9126b2f5,LG-540,LG540_GLOSS_ONLY,Special Effects,10,2.625,3.619,42.368,2.625,0.7723,0.6597,1582.0,175.0,0.0,0.0,4.128,0.0,1.76,2026-03-31T11:36:48,
job-cd94e7fe21,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,1034.0,,4.045,0.0,0.0,0.0,41.58,2026-03-31T02:21:50,
job-1f3f2e7c83,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,1115.0,,11.376,0.0,0.0,0.0,38.56,2026-03-31T01:45:52,
job-b914575e0d,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,1115.0,,14.531,0.0,0.0,0.0,38.56,2026-03-31T01:09:42,
job-269cc694e1,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,1044.0,,8.633,0.0,0.0,0.0,41.18,2026-03-31T00:29:36,
job-8c97611a83,LG-540,LG540_GLOSS_ONLY,Special Effects,132,3.989,5.0,49.798,55.0,19.0199,18.281,12262.0,,0.0,0.0,63.144,0.0,5.58,2026-03-31T00:20:34,
job-cd94e7fe21,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,7295.0,14.0,4.045,0.0,0.0,0.0,5.89,2026-03-31T00:20:15,
job-cd94e7fe21,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,1033.0,,4.052,0.0,0.0,0.0,41.62,2026-03-30T23:54:35,
job-1f3f2e7c83,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,7299.0,61.0,11.376,0.0,0.0,0.0,5.89,2026-03-30T23:44:13,
job-b914575e0d,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,5129.0,47.0,14.531,0.0,0.0,0.0,8.38,2026-03-30T23:44:13,
job-269cc694e1,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,2723.0,32.0,8.633,0.0,0.0,0.0,15.79,2026-03-30T23:44:13,
job-cd94e7fe21,LG-540,LG540_CMYK_ONLY,Generic Sign Production,126,5.631,2.385,50.905,33.784,11.9429,11.7488,622.0,18.0,4.052,0.0,0.0,0.0,69.12,2026-03-30T23:44:13,
job-de5f4a3d4b,LG-540,LG540_GLOSS_ONLY,Special Effects,80,6.628,2.578,51.646,26.513,9.509,9.4945,12696.0,,0.0,0.0,30.269,0.0,2.7,2026-03-30T14:10:25,
job-39d4d048a1,LG-540,LG540_CMYK_ONLY,Generic Sign Production,132,4.0,5.0,48.291,55.0,18.4446,18.3333,1189.0,,28.398000000000003,0.0,0.0,0.0,55.85,2026-03-30T12:18:34,
job-46ce7acdc8,LG-540,LG540_CMYK_ONLY,Generic Sign Production,132,4.0,5.0,48.291,55.0,18.4446,18.3333,1582.0,,23.537,0.0,0.0,0.0,41.97,2026-03-30T11:31:55,
job-39d4d048a1,LG-540,LG540_CMYK_ONLY,Generic Sign Production,132,4.0,5.0,48.291,55.0,18.4446,18.3333,3860.0,,28.398000000000003,0.0,0.0,0.0,17.2,2026-03-30T11:14:14,
job-46ce7acdc8,LG-540,LG540_CMYK_ONLY,Generic Sign Production,132,4.0,5.0,48.291,55.0,18.4446,18.3333,1062.0,,23.537,0.0,0.0,0.0,62.52,2026-03-30T11:14:13,
job-39d4d048a1,LG-540,LG540_CMYK_ONLY,Generic Sign Production,132,4.0,5.0,48.291,55.0,18.4446,18.3333,2366.0,38.0,28.398000000000003,0.0,0.0,0.0,28.06,2026-03-30T09:26:36,
job-46ce7acdc8,LG-540,LG540_CMYK_ONLY,Generic Sign Production,132,4.0,5.0,48.291,55.0,18.4446,18.3333,1158.0,22.0,23.537,0.0,0.0,0.0,57.34,2026-03-30T09:26:36,
job-47ed2f9b1c,LG-540,LG540_GLOSS_ONLY,Special Effects,54,1.739,2.619,51.106,5.531,1.9629,1.7072,7239.0,152.0,0.0,0.0,7.434,0.0,0.98,2026-03-29T22:43:15,
job-5a40dc80ff,LG-540,LG540_GLOSS_ONLY,Special Effects,54,1.739,2.619,51.106,5.531,1.9629,1.7072,6266.0,123.0,0.0,0.0,8.173,0.0,1.13,2026-03-29T22:43:15,
job-1aea9fb61e,LG-540,LG540_GLOSS_ONLY,Special Effects,54,1.739,2.619,51.106,5.531,1.9629,1.7072,5204.0,94.0,0.0,0.0,10.762,0.0,1.36,2026-03-29T22:43:14,
job-5d1661367a,LG-540,LG540_GLOSS_ONLY,Special Effects,54,1.739,2.619,51.106,5.531,1.9629,1.7072,4219.0,61.0,0.0,0.0,8.194,0.0,1.67,2026-03-29T22:43:14,
job-8646db1fb7,LG-540,LG540_GLOSS_ONLY,Special Effects,54,1.739,2.619,51.106,5.531,1.9629,1.7072,3247.0,32.0,0.0,0.0,10.862,0.0,2.18,2026-03-29T22:43:14,
job-0a9074d538,LG-540,LG540_GLOSS_ONLY,Special Effects,54,1.739,2.619,51.106,5.531,1.9629,1.7072,4379.0,138.0,0.0,0.0,4.519,0.0,1.61,2026-03-29T22:07:57,
job-ae2b48b2e3,LG-540,LG540_GLOSS_ONLY,Special Effects,54,1.739,2.619,51.106,5.531,1.9629,1.7072,3407.0,107.0,0.0,0.0,10.356,0.0,2.07,2026-03-29T22:07:57,
job-30b2224a3d,LG-540,LG540_GLOSS_ONLY,Special Effects,54,1.739,2.619,51.106,5.531,1.9629,1.7072,2016.0,72.0,0.0,0.0,9.506,0.0,3.51,2026-03-29T22:07:57,
job-6ae078c064,LG-540,LG540_GLOSS_ONLY,Special Effects,54,1.739,2.619,51.106,5.531,1.9629,1.7072,970.0,42.0,0.0,0.0,7.415,0.0,7.28,2026-03-29T22:07:56,
job-a1d336df12,LG-540,LG540_GLOSS_ONLY,Special Effects,133,3.753,2.753,52.356,26.272,9.552,9.5437,5757.0,,0.0,0.0,42.442,0.0,5.97,2026-03-29T20:28:36,
job-907661f5ea,LG-540,LG540_GLOSS_ONLY,Special Effects,136,3.753,2.753,47.713,30.025,9.9485,9.7589,14393.0,,0.0,0.0,37.168,0.0,2.49,2026-03-29T12:54:07,
job-4fc40d0b6c,LG-540,LG540_GLOSS_ONLY,Special Effects,136,3.753,2.753,47.713,30.025,9.9485,9.7589,7055.0,,0.0,0.0,50.477,0.0,5.08,2026-03-29T12:53:59,
job-ab5df4ee75,LG-540,LG540_GLOSS_ONLY,Special Effects,10,2.128,2.378,36.911,2.128,0.5456,0.3515,5727.0,161.0,0.0,0.0,1.649,0.0,0.34,2026-03-28T17:53:44,
job-1ddf809ff8,LG-540,LG540_GLOSS_ONLY,Special Effects,10,2.128,2.378,36.911,2.128,0.5456,0.3515,4759.0,79.0,0.0,0.0,1.656,0.0,0.41,2026-03-28T17:53:44,
job-f46c30aa41,LG-540,LG540_GLOSS_ONLY,Special Effects,20,2.128,2.378,48.094,2.128,0.7108,0.703,4890.0,180.0,0.0,0.0,5.879,0.0,0.52,2026-03-28T17:39:12,
job-5d39ebe42a,LG-540,LG540_GLOSS_ONLY,Special Effects,10,2.128,2.378,25.201,2.128,0.3725,0.3515,3972.0,88.0,0.0,0.0,2.935,0.0,0.34,2026-03-28T17:39:12,
job-ae722d79f7,LG-540,LG540_GLOSS_ONLY,Special Effects,5,2.128,2.378,30.572,2.128,0.4519,0.1758,3505.0,,0.0,0.0,1.468,0.0,0.46,2026-03-28T17:35:13,
job-e710d51067,LG-540,LG540_GLOSS_ONLY,Special Effects,10,2.128,2.378,36.911,2.128,0.5456,0.3515,3278.0,,0.0,0.0,2.946,0.0,0.6,2026-03-28T17:25:39,
job-9b01a7e3c2,LG-540,LG540_GLOSS_ONLY,Special Effects,25,2.128,2.378,48.323,4.414,1.4813,0.8788,2295.0,,0.0,0.0,7.356,0.0,2.32,2026-03-28T17:25:28,
job-c8e823b45c,LG-540,LG540_GLOSS_ONLY,Special Effects,5,2.128,2.378,30.257,2.128,0.4472,0.1758,1224.0,,0.0,0.0,0.825,0.0,1.32,2026-03-28T17:23:44,
job-ae722d79f7,LG-540,LG540_GLOSS_ONLY,Special Effects,5,2.128,2.378,30.572,2.128,0.4519,0.1758,2582.0,133.0,0.0,0.0,1.468,0.0,0.63,2026-03-28T16:50:04,
job-c8e823b45c,LG-540,LG540_GLOSS_ONLY,Special Effects,5,2.128,2.378,30.257,2.128,0.4472,0.1758,1414.0,69.0,0.0,0.0,0.825,0.0,1.14,2026-03-28T16:50:04,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,70,7.128,3.128,47.23,36.272,11.8967,10.8402,5986.0,56.0,0.0,0.0,81.304,0.0,7.15,2026-03-27T21:51:42,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,60,7.128,3.128,46.09,32.697,10.4652,9.2916,4739.0,,0.0,0.0,74.929,0.0,7.95,2026-03-27T18:58:48,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,60,7.128,3.128,46.09,32.697,10.4652,9.2916,4596.0,48.0,0.0,0.0,74.929,0.0,8.2,2026-03-27T16:36:20,
job-e0c6d8a6b2,LG-540,LG540_CMYK_WHITE_COMBINED,Generic Sign Production,96,7.128,3.128,46.09,52.409,16.7746,14.8666,3022.0,30.0,19.38,34.864,0.0,0.0,19.98,2026-03-27T14:28:38,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,3,7.128,3.128,35.161,3.128,0.7638,0.4646,839.0,,0.0,0.0,3.746,0.0,3.28,2026-03-27T14:03:51,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,3,7.128,3.128,35.161,3.128,0.7638,0.4646,835.0,,0.0,0.0,3.746,0.0,3.29,2026-03-27T13:37:11,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,3,7.128,3.128,35.161,3.128,0.7638,0.4646,908.0,,0.0,0.0,3.746,0.0,3.03,2026-03-27T13:16:06,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,3,7.128,3.128,35.161,3.128,0.7638,0.4646,916.0,,0.0,0.0,3.746,0.0,3.0,2026-03-27T12:53:14,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,3,7.128,3.128,35.161,3.128,0.7638,0.4646,837.0,,0.0,0.0,3.746,0.0,3.29,2026-03-27T12:02:21,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,3,7.128,3.128,35.161,3.128,0.7638,0.4646,860.0,,0.0,0.0,3.746,0.0,3.2,2026-03-27T11:41:43,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,3,7.128,3.128,35.161,3.128,0.7638,0.4646,833.0,,0.0,0.0,3.746,0.0,3.3,2026-03-27T11:22:19,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,3,7.128,3.128,35.161,3.128,0.7638,0.4646,1045.0,48.0,0.0,0.0,3.746,0.0,2.63,2026-03-27T11:01:30,
job-e0c6d8a6b2,LG-540,LG540_GLOSS_ONLY,Special Effects,1,7.128,3.128,7.128,3.128,0.1548,0.1549,695.0,53.0,0.0,0.0,1.249,0.0,0.8,2026-03-27T10:25:35,
job-cec066adfa,LG-540,LG540_CMYK_ONLY,Generic Sign Quality,250,7.065,1.692,50.692,60.902,21.4393,20.75,1732.0,67.0,30.973000000000003,0.0,0.0,0.0,44.56,2026-03-26T14:40:59,
