anonId,printer,count,classes
job-c151c45d3c,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-c151c45d3c,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-3fbf7fc767,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-0d48c323b3,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-a0e957143e,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-a0e957143e,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-c97eb9dfe7,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-69683003dc,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-df2555de1b,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-69683003dc,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-df2555de1b,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-dd91adb17f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-0d48c323b3,LG-540,4,CANCELED
job-0d48c323b3,LG-540,2,CANCELED
job-3fbf7fc767,LG-540,6,CANCELED
job-c151c45d3c,LG-540,6,CANCELED
job-dd91adb17f,LG-540,2,CANCELED;FAILED
job-ae13658ff9,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-07ffa14c82,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-a0e957143e,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-7dd10fa339,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-cb420a1bb3,LG-540,6,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-df2555de1b,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-df2555de1b,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-df2555de1b,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-df2555de1b,LG-540,2,CANCELED
job-df2555de1b,LG-540,4,CANCELED
job-9dadd20eb3,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-4a4e832fc6,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-4a4e832fc6,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-9dadd20eb3,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-f48b67d32d,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-140e88fc0a,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-79d09f2bca,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-8d767b8433,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-b043bab0c1,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-ad3fe33e4c,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-9db4eb4efc,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-0b75b408db,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-1c76adae21,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-27b42370e9,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-1c76adae21,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-05d094eb50,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-bc10eb8758,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-4e8bf89d95,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-525826ae0d,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-05d094eb50,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-ad3fe33e4c,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-8d767b8433,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-0b75b408db,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-140e88fc0a,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-525826ae0d,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e6b4629301,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-4e8bf89d95,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-2c35fd6ba4,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-7ea6f8fa8b,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e4bf6ffd6c,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-d5deaed5e3,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-edfc82dc43,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-d6e06a7e9d,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-d5deaed5e3,LG-540,2,CANCELED
job-edfc82dc43,LG-540,2,CANCELED
job-d6e06a7e9d,LG-540,2,CANCELED
job-51ed24b966,LG-540,2,CANCELED
job-09810f22c2,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-cb902c8cd0,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-cc8a6e8d86,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-62b7b95522,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-a69cc51e58,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-da06dd0f26,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-4524b4246b,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-e6d9573ac3,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-90de8c499e,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-7a011dde5e,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-eacf46222c,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-3d6a382f3c,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-62af0a7207,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-9c5c8fda68,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-7400ca5cfa,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-360d710ce3,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-e951e55ac8,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-f352c98835,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-8c7b745fd8,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-2f8acf5b1d,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-1fe2b714f2,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-f8011075dc,LG-540,4,OTHER_EVENT:New Job(Queue A)
job-1649a2f42f,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-c214dbfcc6,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-0e84c45b60,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-7c24311536,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-4a506d302c,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-b63e4e74c5,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-d402e86099,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-dce268fe72,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-375d303324,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-99cf0e760a,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-c197584bad,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-4f13da378d,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-7e68145f66,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-ee24556988,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-a4213f15dc,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-b7094f87e2,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-f2ea5c3700,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-59d20f224b,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-af88bc6a6a,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-d9a27959de,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-4a6d685568,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-b604faa3e4,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-b24dcb0c32,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-01a04b9bd4,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-26f41067f8,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-cfa5a32e2b,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-293eef9cd0,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-a4cbaf44ec,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-ce4efc6a33,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-19a489ac14,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-27c3326395,LG-540,2,CANCELED
job-fa918fe92d,LG-540,2,CANCELED
job-4aa379a154,LG-540,2,CANCELED
job-2335bc2591,LG-540,2,CANCELED
job-2bdfb73cce,LG-540,2,CANCELED
job-89c467b184,LG-540,2,FAILED;LG540_CMYK_ONLY
job-d5deaed5e3,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-3d6aff31d9,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-3d6aff31d9,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-3d6aff31d9,LG-540,4,CANCELED;DUPLICATE_SUMMARY;FAILED;LG540_GLOSS_ONLY
job-62c634f242,LG-540,2,CANCELED
job-bfbb0cc8d3,LG-540,2,CANCELED
job-cb98972133,LG-540,2,CANCELED;FAILED
job-cc7c0eecc9,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-62c634f242,LG-540,2,CANCELED
job-bfbb0cc8d3,LG-540,2,CANCELED
job-cb98972133,LG-540,2,CANCELED
job-62c634f242,LG-540,2,CANCELED
job-bfbb0cc8d3,LG-540,2,CANCELED
job-cb98972133,LG-540,2,CANCELED
job-cc7c0eecc9,LG-540,2,CANCELED;FAILED
job-2f73dabc7a,LG-540,2,CANCELED
job-bd56c1cfaa,LG-540,2,CANCELED
job-991a1f3dca,LG-540,2,CANCELED
job-49ce897654,LG-540,2,CANCELED;LG540_CMYK_ONLY
job-b433b74062,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-bc0056ceec,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-bc0056ceec,LG-540,2,CANCELED
job-b433b74062,LG-540,2,CANCELED
job-2f73dabc7a,LG-540,2,CANCELED
job-bd56c1cfaa,LG-540,2,CANCELED
job-991a1f3dca,LG-540,2,CANCELED
job-368c67a013,LG-540,2,CANCELED
job-49ce897654,LG-540,2,CANCELED
job-b4b2ab269b,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-2c69d9086f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e081d1da30,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e5d198505d,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-5aca95527c,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-c3a9daf20a,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-6499fb7a51,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-dfa84d75de,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-d72fa6c616,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-ccff67481d,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-2a57cec08a,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-b2ed7160ce,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-74c3410e78,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-33ebab3191,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-49cac6115e,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-43e9a4b54d,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-c26e0f90a1,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-356c92e3ea,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-1c0c532b87,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e081d1da30,LG-540,2,CANCELED
job-e5d198505d,LG-540,2,CANCELED
job-5aca95527c,LG-540,2,CANCELED
job-c3a9daf20a,LG-540,2,CANCELED
job-6499fb7a51,LG-540,2,CANCELED
job-dfa84d75de,LG-540,2,CANCELED
job-d72fa6c616,LG-540,2,CANCELED
job-ccff67481d,LG-540,2,CANCELED
job-2a57cec08a,LG-540,2,CANCELED
job-b2ed7160ce,LG-540,2,CANCELED
job-74c3410e78,LG-540,2,CANCELED
job-33ebab3191,LG-540,2,CANCELED
job-49cac6115e,LG-540,2,CANCELED
job-43e9a4b54d,LG-540,2,CANCELED
job-c26e0f90a1,LG-540,2,CANCELED
job-356c92e3ea,LG-540,2,CANCELED
job-1c0c532b87,LG-540,2,CANCELED;FAILED
job-9ca77f389b,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-8ce824e306,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-94a57a5256,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-b8c5871c8f,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-ff564070ec,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-657873af4b,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-846cdfdde8,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-0e79a1a24a,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-8fa04cdb2e,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-168ee3f759,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-3c921896c8,LG-540,2,CANCELED;LG540_CMYK_ONLY
job-4e516203d4,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-3c921896c8,LG-540,2,CANCELED;LG540_CMYK_WHITE_COMBINED
job-4c06c7239f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-af73acc382,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-af73acc382,LG-540,2,CANCELED
job-175f1d02b6,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-68d6f48e5f,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-47c5898310,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-72fa63470a,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-337616be3b,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-6df0c7ebe5,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-285600caca,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-f39350c6c4,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-5a93d5d26c,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-331af354ab,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-4fc4569c56,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-f1e50f65d0,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-a2918b021c,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-07693a0404,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-4f3c1403ad,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-eb5811c838,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-9955184644,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-c25cad0acb,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-2710f365a5,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-2710f365a5,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e35820adcc,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e35820adcc,LG-540,2,CANCELED
job-e35820adcc,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-126f996d17,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-b380af4a1f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-486d7bd1fd,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-b3817f7e4c,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-d677d3c24c,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-d677d3c24c,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-b3817f7e4c,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-6cab299149,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-126f996d17,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-b380af4a1f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-486d7bd1fd,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e35820adcc,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-b380af4a1f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-486d7bd1fd,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e35820adcc,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-126f996d17,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-b380af4a1f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-486d7bd1fd,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e35820adcc,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-126f996d17,LG-540,2,CANCELED
job-126f996d17,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-b380af4a1f,LG-540,4,CANCELED
job-486d7bd1fd,LG-540,4,CANCELED
job-e35820adcc,LG-540,4,CANCELED
job-b3817f7e4c,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-d677d3c24c,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-b380af4a1f,LG-540,4,CANCELED
job-486d7bd1fd,LG-540,2,CANCELED
job-486d7bd1fd,LG-540,2,CANCELED
job-e35820adcc,LG-540,2,CANCELED
job-e35820adcc,LG-540,2,CANCELED
job-b3817f7e4c,LG-540,4,CANCELED
job-d677d3c24c,LG-540,4,CANCELED
job-b3817f7e4c,LG-540,4,CANCELED
job-126f996d17,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-126f996d17,LG-540,2,CANCELED
job-126f996d17,LG-540,2,CANCELED
job-d677d3c24c,LG-540,2,CANCELED
job-d677d3c24c,LG-540,2,CANCELED;LG540_CMYK_ONLY
job-380febe5fe,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-e4466435e9,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-380febe5fe,LG-540,4,CANCELED
job-e4466435e9,LG-540,2,CANCELED;OTHER_EVENT:Print Start
job-380febe5fe,LG-540,4,CANCELED
job-e4466435e9,LG-540,2,CANCELED
job-380febe5fe,LG-540,4,CANCELED
job-380febe5fe,LG-540,4,CANCELED
job-380febe5fe,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-33aa43d47e,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-5fd19322d7,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-5fd19322d7,LG-540,2,CANCELED
job-024d373fbc,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-6ae078c064,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-30b2224a3d,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-ae2b48b2e3,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-0a9074d538,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-8646db1fb7,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-5d1661367a,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-1aea9fb61e,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-5a40dc80ff,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-47ed2f9b1c,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-bd2c9d9c95,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-5e7902abc0,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-c65e7b9277,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-380febe5fe,LG-540,3,DUPLICATE_SUMMARY;LG540_CMYK_ONLY
job-c151c45d3c,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-c151c45d3c,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-077436a4ed,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-c65e7b9277,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-380febe5fe,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-bd2c9d9c95,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-5e7902abc0,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-c401152b97,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-c401152b97,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-d15900bf78,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-c401152b97,LG-540,4,CANCELED;DUPLICATE_SUMMARY;LG540_CMYK_ONLY
job-c401152b97,LG-540,2,CANCELED
job-c401152b97,LG-540,2,CANCELED
job-7e01e2d5a9,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-7d6ffd7922,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-9e79d3d887,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-a3c3a882c7,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-264b80a81e,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-7f1ed86897,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-b0cd1df741,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-8ba25683c0,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-b2ff4629b6,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-e94eb0863c,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-0baf5af8c6,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-c2dfaa8bed,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-57e407105b,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-0e33fed31c,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-32b5299f88,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-d5f5500bfc,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-2596ea6a81,LG-540,2,CANCELED
job-f860fbbf7c,LG-540,2,CANCELED
job-12fa4f5cbc,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-efb632486f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-efb632486f,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-cb87fc0414,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-cb87fc0414,LG-540,7,CANCELED
job-2c7896c932,LG-540,8,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-f8aafd8e73,LG-540,8,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-291a19ea4b,LG-540,8,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-66a971f73f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-c665df06c4,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-9c0e10517c,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-bf1ec3df9d,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-96f87b3415,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-1a84527fad,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-a8ce29c201,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-7f9126b2f5,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-29253309b7,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-efb632486f,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-8c97611a83,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-cd94e7fe21,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-29253309b7,LG-540,2,CANCELED
job-efb632486f,LG-540,2,CANCELED
job-8c97611a83,LG-540,2,CANCELED
job-53739bfed4,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-a8c44f3020,LG-540,8,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-dc27c72736,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-de5f4a3d4b,LG-540,8,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-de5f4a3d4b,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-47ed2f9b1c,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-5a40dc80ff,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-1aea9fb61e,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-5d1661367a,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-8646db1fb7,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-0a9074d538,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-ae2b48b2e3,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-30b2224a3d,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-6ae078c064,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-a1d336df12,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-a1d336df12,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-a1d336df12,LG-540,4,CANCELED;DUPLICATE_SUMMARY;LG540_CMYK_ONLY
job-2f6477b585,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-907661f5ea,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-4fc40d0b6c,LG-540,4,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-907661f5ea,LG-540,3,OTHER_EVENT:New Job(Queue A)
job-4fc40d0b6c,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-2f6477b585,LG-540,2,OTHER_EVENT:New Job(Queue A)
job-ab5df4ee75,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-1ddf809ff8,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
job-f46c30aa41,LG-540,2,DUPLICATE_SUMMARY;LG540_GLOSS_ONLY
